"id","PUMA.x","STATEFIP.x","tot_persons_point","essential_point","crowd_essential_point","crowd_point","crowd_essential_point_perc","essential_point_perc","crowd_point_perc","crowd_se","essential_se","crowd_essential_se","crowd_perc_se","essential_perc_se","crowd_essential_perc_se","state_name","STATEFIP.y","puma_name","PUMA.y"
"25_1600",1600,25,138772,87907.2135735503,2545.20222693668,3423,0.0183408917284227,0.633465061925679,0.0246663592079094,741.725757945617,1203.08368099014,730.831074303642,0.00534409139692286,0.00848694248661758,0.00526465049441668,"Massachusetts","25","Hampden (West & East) & Hampshire (South) Counties--Northampton City",1600
"25_1900",1900,25,149079,85903.954865833,8399.75419114303,11659,0.0563443153706627,0.576231091339713,0.0782068567672174,1434.66389792174,1926.97761483605,1261.45617035434,0.00963758181848718,0.0127221139382321,0.00846734053309622,"Massachusetts","25","Hampden County (Central)--Springfield City",1900
"25_1901",1901,25,143744,89060.3275740471,5140.42789813098,6914,0.0357609910544508,0.619575965424972,0.0480993989314337,991.450023954813,1844.02056523957,982.407903975837,0.00689394759345357,0.0128197278567475,0.00683331650860618,"Massachusetts","25","Hampden County (West of Springfield City)--Westfield & Holyoke Cities",1901
"25_1902",1902,25,125207,78158.0233143428,1182.74880679425,2283,0.00944634730321986,0.624230460871539,0.0182338048192194,505.563200796893,1416.24516157813,361.050928487072,0.00403567982988825,0.0113131165772316,0.00288512212044428,"Massachusetts","25","Hampden County (East of Springfield City)--Chicopee City",1902
"25_200",200,25,105188,63299.0790255947,1963.58696507373,2438,0.0186674046951528,0.601770915176586,0.0231775487698217,433.935191013589,1234.29917067083,396.315279733466,0.00414714440412963,0.0110845481224424,0.00378073601063616,"Massachusetts","25","Franklin & Hampshire (North) Counties",200
"25_2400",2400,25,121616,78421.8873828069,1475.22852606762,2009,0.0121302174554962,0.644831990715094,0.0165192079989475,533.40191225754,1223.18989951063,463.372711368668,0.00438642129697432,0.0100939982602949,0.00381125166793591,"Massachusetts","25","Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",2400
"25_2800",2800,25,144167,91255.8738301032,4096.33232401959,6082,0.028413800134702,0.632987256654457,0.0421871856943683,910.150207383375,1313.36372003645,737.651236313741,0.00630964904209687,0.00916510228816469,0.00511654159534176,"Massachusetts","25","Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",2800
"25_300",300,25,171412,100798.518084387,7958.84180159278,10264,0.0464310655122907,0.588048200151603,0.059879121648426,1406.56686652288,1930.37163134205,1276.00722261093,0.00820864080249098,0.0110929114169995,0.00744582961639721,"Massachusetts","25","Worcester County (Central)--Worcester City",300
"25_301",301,25,118283,76402.0813137819,4619.9225336592,8376,0.0390582123691418,0.645926137431262,0.0708132191439176,1178.19750042172,1458.47591823326,903.5145959302,0.00996144053447108,0.0122180729851523,0.00763403573501792,"Massachusetts","25","Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities",301
"25_302",302,25,119810,79694.0633736308,1827.5740243515,2337,0.015253935600964,0.665170381217184,0.019505884316835,491.576341985657,984.766888271223,414.648427463146,0.0041011927552707,0.00811681165881382,0.00345977763753071,"Massachusetts","25","Worcester County (West Central)",302
"25_303",303,25,117725,80228.1150934796,3066.43000587258,3940,0.0260473986483124,0.681487492830577,0.0334678275642387,607.666355823654,1153.90965806581,511.196457827369,0.00517329649744228,0.00978173221658543,0.00434947992885717,"Massachusetts","25","Worcester County (East Central)",303
"25_304",304,25,153222,103202.649221376,2313.25911790341,3753,0.0150974345583755,0.673549811524299,0.0244938716372322,775.559443240813,1648.21000104715,666.821065442301,0.00506188384547559,0.0106417385475291,0.0043514552990542,"Massachusetts","25","Worcester County (South)",304
"25_3301",3301,25,87368,49949.6364696883,3165.19073095088,4876,0.0362282612735885,0.571715461836007,0.0558099075176266,817.429538247793,1141.11428003115,647.712943118391,0.0091410734048799,0.0115329267461108,0.00728914073871104,"Massachusetts","25","Boston City--Allston, Brighton & Fenway",3301
"25_3302",3302,25,152158,81952.8695686973,10371.9352088507,13523,0.068165559542388,0.538603751157989,0.0888747223281063,1250.71693440203,1633.64215546177,1136.53636296829,0.00809677221458969,0.00955214381267971,0.00741967286426807,"Massachusetts","25","Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",3302
"25_3303",3303,25,120149,75232.5974692903,5107.66604107265,6412,0.0425110990609381,0.626160829214478,0.0533670692223822,826.348413201115,1993.72331994659,821.651744905672,0.00675016202300462,0.0131804894908138,0.00669941403709058,"Massachusetts","25","Boston City--Dorchester & South Boston",3303
"25_3304",3304,25,135123,80999.6852685706,8007.45611135562,10900,0.0592604968166457,0.599451501732278,0.0806672439185039,1180.72899092044,2073.2119916837,1188.65895209093,0.00871764603071126,0.0132623869689884,0.00878018111493236,"Massachusetts","25","Boston City--Mattapan & Roxbury",3304
"25_3305",3305,25,136681,86315.5494785349,6479.38477956449,8152,0.0474051607726347,0.63151095966912,0.0596425252961275,1092.42992910301,1887.50064385104,1021.30985955027,0.00800109358398044,0.0106349041809186,0.00745692590854952,"Massachusetts","25","Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",3305
"25_3306",3306,25,111277,74768.6168963581,10152.4524028373,11974,0.0912358564917934,0.671914383892072,0.107605345219587,1500.75950771601,1386.08905202468,1387.25074611552,0.0134656806502641,0.0125909411182836,0.0124524327084036,"Massachusetts","25","Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",3306
"25_3400",3400,25,138329,72193.5406430367,1836.26410016792,3493,0.0132746141457534,0.521897365288816,0.0252513934171432,546.710206599438,1343.98234519686,392.658489388809,0.00395928009408002,0.00951598952890759,0.00284278643339099,"Massachusetts","25","Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town",3400
"25_3500",3500,25,105488,53750.6010602457,677.500795334529,1347,0.00642253901234765,0.509542327660451,0.0127692249355377,494.983636093154,1097.32614587335,373.942191384754,0.00469996037046352,0.0104291940717176,0.00354752040082358,"Massachusetts","25","Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City)",3500
"25_3601",3601,25,130233,83539.3788839137,1848.59433326001,2267,0.0141945154704262,0.641460911473387,0.017407262368217,590.338589285844,1296.77490919553,547.97949023509,0.0045414587359198,0.00967436825743541,0.00421021968230279,"Massachusetts","25","Norfolk County (Southwest)--Greater Franklin Town City",3601
"25_3602",3602,25,120547,76341.8383193233,2473.67325175034,2829,0.0205204049188312,0.633295215304598,0.0234680249197408,422.358556205506,1445.29681741509,430.324573554265,0.00350139175758823,0.0118953942361513,0.00356717993515543,"Massachusetts","25","Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns",3602
"25_3603",3603,25,118685,74459.565218151,5328.77570613428,7331,0.0448984766915303,0.627371320875856,0.0617685469941442,986.780928068637,1173.18915479238,854.989460717587,0.00830992643594479,0.00977132351655605,0.00720337026239529,"Massachusetts","25","Norfolk County (Northeast)--Quincy City & Milton Town",3603
"25_3900",3900,25,134343,85010.9813132012,2820.29073813748,3194,0.0209932094574149,0.632790553383513,0.0237749640844703,810.380157703778,1483.20447972828,743.016912814333,0.0060357037339234,0.0109198661433563,0.00553351097326832,"Massachusetts","25","Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",3900
"25_400",400,25,106105,71908.9645087127,2191.53618951589,2509,0.0206544101551848,0.677715136032352,0.023646388011875,759.454574020066,1362.9318278031,739.248262225894,0.00713332332806542,0.0125269575663535,0.00694902211561084,"Massachusetts","25","Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities)",400
"25_4000",4000,25,126448,86656.7847362727,6610.48462535669,8354,0.0522782853454123,0.685315582186137,0.066066683537897,1036.47542180218,1320.15742828818,950.317569980764,0.00818625634920588,0.0102620381923222,0.00749378125100216,"Massachusetts","25","Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns",4000
"25_4200",4200,25,125480,84259.9601010215,1961.85600655761,2263,0.0156348103805994,0.671501116520732,0.0180347465731591,517.313444634875,1494.15862801615,466.912917161644,0.00412397445219135,0.0117740782616692,0.0037224207395455,"Massachusetts","25","Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns",4200
"25_4301",4301,25,103406,65145.0078953409,2377.76844336377,2485,0.0229944920349281,0.629992533270226,0.0240314875345725,666.359324989153,1261.48636238002,656.276595514494,0.00643943322834199,0.0119273683302683,0.00634267530609472,"Massachusetts","25","Bristol (Outside New Bedford City) & Plymouth (South) Counties",4301
"25_4302",4302,25,105832,60352.9439013423,3292.86940587288,4431,0.0311141186585615,0.570271221382401,0.0418682440093733,846.681138327765,1267.62518665039,699.509709332352,0.00799823993660312,0.0119671075625793,0.00660967690304871,"Massachusetts","25","Bristol County (Central)--Fall River City & Somerset Town",4302
"25_4303",4303,25,125351,86969.9953974921,3404.98235410308,4226,0.0271635834903837,0.693811739814538,0.0337133329610454,780.503139007141,1413.8227789244,719.783559250943,0.00622884425620809,0.0111149149538796,0.00574533218362011,"Massachusetts","25","Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",4303
"25_4500",4500,25,108807,65757.5312562098,2557.56149997558,4035,0.0235054867791188,0.604350191221243,0.0370840111389892,655.370467750874,1041.12732246978,502.163682534029,0.0060127402222308,0.00960744678159796,0.00461036038674646,"Massachusetts","25","Bristol County (South)--New Bedford City & Fairhaven Town",4500
"25_4700",4700,25,128057,74375.7923134689,2902.89798196163,3650,0.0226687957859518,0.580802238951943,0.0285029322879655,697.256337368116,1290.02354117439,666.801493029347,0.00544497431243791,0.0100968256022309,0.00520760943711308,"Massachusetts","25","Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City",4700
"25_4800",4800,25,110720,60733.798079328,2898.60908622391,3576,0.0261796340880049,0.548535026005491,0.0322976878612717,646.765374768934,1038.88973340865,582.010031335192,0.00584508307721589,0.00941485314461752,0.0052607412078367,"Massachusetts","25","Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",4800
"25_4901",4901,25,115151,78967.44544832,2059.22138634484,2661,0.0178827920412748,0.685772988930361,0.0231087875919445,599.693630114578,1315.4120454699,540.2161908299,0.00518821741641633,0.0111959922089616,0.00466872020327191,"Massachusetts","25","Plymouth & Bristol Counties (Outside Brockton City)",4901
"25_4902",4902,25,111486,74581.6468029768,1018,1196,0.00913119136035018,0.668977690499048,0.0107278043879949,375.6164932481,1210.9223589754,350.072135423544,0.00337037387387325,0.0109120530487401,0.00314104559839801,"Massachusetts","25","Plymouth County (Central)",4902
"25_4903",4903,25,130311,77957.5708576231,1466.00275811687,1672,0.0112500307580854,0.598242441985888,0.0128308431368035,500.389448329998,1348.56070071204,476.906821974215,0.00384041083924879,0.0101378502910068,0.00366050610439507,"Massachusetts","25","Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns",4903
"25_501",501,25,118015,82558.7425950017,2474.65657838408,2745,0.0209690003676149,0.6995614336737,0.0232597551158751,624.443712435316,1289.10942136456,578.154293426468,0.00529133593293007,0.0109806482248755,0.00489894850494912,"Massachusetts","25","Middlesex County (Outside Lowell City)",501
"25_502",502,25,106450,70563.1762537379,7124.69441054116,9194,0.0669299615832894,0.662876244750943,0.0863691874119305,1312.91760975318,1309.35565764628,1245.57931769049,0.0123031843796965,0.0119340140296976,0.0116759560319685,"Massachusetts","25","Middlesex County (Far Northeast)--Lowell City",502
"25_503",503,25,135821,84280.3202471164,4107.70212032917,5668,0.0302434978414912,0.620524957459571,0.0417313964703544,800.077683728274,1395.10672110004,657.4959655245,0.00588000738767125,0.0102085297769829,0.00483555960234195,"Massachusetts","25","Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",503
"25_504",504,25,143233,94522.1783512124,3756.82143390237,4288,0.0262287422165448,0.659919001565369,0.0299372351343615,797.271032961815,1528.57257675329,738.535004429497,0.00557591675917666,0.0106627602941148,0.00516111171877909,"Massachusetts","25","Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",504
"25_505",505,25,127762,73461.6055705111,1570.62598060059,2875,0.0122933734647281,0.574987911667875,0.0225027786039667,515.089506784986,1327.93452945373,310.49153698029,0.00403087457769266,0.0103156787685474,0.00243257149953679,"Massachusetts","25","Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",505
"25_506",506,25,98678,52189.0363766719,1835.25355381696,3435,0.0185984064717258,0.528882186269198,0.0348101907213361,495.710298460704,1158.32445449367,376.059604847146,0.00504613646985563,0.0109166808153848,0.00380633847179302,"Massachusetts","25","Middlesex County (East)--Cambridge City",506
"25_507",507,25,123102,83384.7025350975,7278.6805700965,8516,0.0591272324584207,0.67736269544847,0.0691784049000016,1269.87213923292,1362.54628859839,1243.01488739914,0.0103062969384576,0.0107623957000889,0.0100892623247737,"Massachusetts","25","Middlesex County (East)--Somerville & Everett Cities",507
"25_508",508,25,116138,78649.8560405818,5711.85968119651,7021,0.0491816604487464,0.677210353549931,0.0604539427233119,895.616826550283,1354.74129020405,852.780884673523,0.00771300822444505,0.0115713770146323,0.00734296069072865,"Massachusetts","25","Middlesex County (East)--Malden & Medford Cities",508
"25_701",701,25,190559,132743.77840551,10542.6290415579,13366,0.055324750033102,0.696601988914246,0.0701410061975556,1468.40886676702,1412.55833590997,1396.02681321491,0.00769941221318865,0.00730059535364579,0.00732017477322498,"Massachusetts","25","Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities",701
"25_702",702,25,107987,68736.7317132046,1522.01694147605,2350,0.0140944460117982,0.6365278386584,0.0217618787446637,495.009292842064,1028.289450957,463.958928516597,0.00458247119553341,0.00956940933796645,0.00429662401621086,"Massachusetts","25","Essex County (Central)--Amesbury Town City",702
"25_703",703,25,199771,114560.977114696,3772.63698152042,5136,0.0188848080127767,0.573461498989826,0.025709437305715,778.548489177135,1639.45017430175,682.0659643025,0.00389487916631744,0.00791082978887665,0.00341241913306362,"Massachusetts","25","Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities",703
"25_704",704,25,110889,74977.8906530771,11770.398907238,13832,0.106145775570507,0.676152645015079,0.124737349962575,1291.13452048964,1187.98406344094,1149.25888926598,0.0116569223436743,0.0106240876595828,0.0103748438920666,"Massachusetts","25","Essex County (South)--Lynn City, Swampscott & Nahant Towns",704
"26_100",100,26,161635,91196.7745575913,6335.18340125829,7601,0.0391943787005184,0.564214276348509,0.0470257060661367,1005.503903523,1567.34133343214,888.044852964651,0.00621317472470586,0.00965087501613633,0.00548593997293234,"Michigan","26","Western Upper Peninsula",100
"26_1001",1001,26,147111,101808.099388812,8084.89870232214,8611,0.0549578121440418,0.692049536668311,0.0585340321254019,1482.00109649082,1496.65989754409,1428.74209759657,0.0100636260808367,0.0102217662544587,0.00970043208640384,"Michigan","26","Kent County (Southwest)",1001
"26_1002",1002,26,190421,123146.608075777,8037.50874035458,11230,0.0422091509883604,0.646707075773037,0.0589745878868402,1534.38635942842,1906.14159641904,1360.4414066431,0.00807850862171625,0.00992484803819516,0.00716433296489648,"Michigan","26","Kent County (Central)--Grand Rapids City Area",1002
"26_1003",1003,26,168550,106350.64793654,3303.42812590431,4727,0.0195990989374329,0.630973882744231,0.0280450904776031,1085.73689262178,1772.41244657534,1007.53898828924,0.00644929371261214,0.0107415981540774,0.00598285953924377,"Michigan","26","Kent County (Southeast)",1003
"26_1004",1004,26,125867,84171.8209766794,4874.9981868589,5854,0.0387313448867368,0.668736213437036,0.0465094107271962,1054.55715824226,1674.09013480281,1033.48565042825,0.00837539819700128,0.0133040164637481,0.00821429282809931,"Michigan","26","Kent County (North)",1004
"26_1100",1100,26,183875,117052.794986192,7783.34974070834,10369,0.0423295703097666,0.636588959816136,0.0563915703602991,1296.20056318457,1537.8647879713,1170.78911507677,0.00705189303923333,0.00829228832987326,0.00637262948498944,"Michigan","26","Ionia, Montcalm, Mecosta & Osceola Counties",1100
"26_1200",1200,26,129622,75154.1956819509,4570.84429794432,6195,0.0352628743418889,0.57979506319877,0.0477928129484192,879.76124602076,1144.67198204193,742.136211818246,0.00680387980116367,0.00885953641095686,0.00572994053697282,"Michigan","26","Isabella, Gratiot & Clare Counties",1200
"26_1300",1300,26,109087,52788.5986449836,2766.92764928845,4357,0.0253644123432531,0.483912827788679,0.0399405978714237,550.57034064686,1018.91367796143,455.359388183745,0.00504809794217152,0.00918384466659582,0.00417431827698435,"Michigan","26","Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties",1300
"26_1400",1400,26,185399,107089.629235069,2854.54781597092,4114,0.0153967810828047,0.577617081187433,0.0221899794497273,813.735122751869,1782.76136039417,684.113184354652,0.00438904119911724,0.00963883947201804,0.00368912783251125,"Michigan","26","Bay & Midland Counties",1400
"26_1500",1500,26,186361,103647.653392638,3383.45297590046,5615,0.0181553703612905,0.556166007869878,0.0301296945176298,894.93731624064,1701.44420161092,795.387901658575,0.00479378346237651,0.00900116747972472,0.00426354571438566,"Michigan","26","Saginaw County",1500
"26_1600",1600,26,123751,73689.068796443,3535.84073831961,5679,0.0285722195240411,0.595462410780058,0.0458905382582767,824.68084735854,965.689287138851,562.36436486284,0.00666141046227491,0.00787406179699064,0.00454462419908021,"Michigan","26","Tuscola, Sanilac & Huron Counties",1600
"26_1701",1701,26,182085,111203.980929589,3041.02948222142,3839,0.0167011532098823,0.610725655213716,0.0210835598758821,714.467738949772,1872.45346553686,630.50424145528,0.00392377345967805,0.0102362089483822,0.00346310617648071,"Michigan","26","Genesee (East) & Lapeer Counties",1701
"26_1702",1702,26,102932,57198.4851392577,2628.90253491573,4252,0.0255401870644282,0.555691963036351,0.0413088252438503,1041.94527207527,1569.27040021744,909.1062398129,0.0101298045665608,0.0152400205999552,0.0088339083539745,"Michigan","26","Genesee County (Central, Outside Flint City)",1702
"26_1703",1703,26,94233,47366.9689145968,3461.66868867168,5037,0.036735206230001,0.502657974537548,0.0534526121422432,1189.32695252399,1831.02915537041,1091.34623870102,0.0125999215030335,0.0192800381707022,0.0115659339555372,"Michigan","26","Genesee County (Central)--Flint City Area",1703
"26_1704",1704,26,178870,109753.232772455,3483.43519857813,4355,0.0194746754546773,0.613592177405126,0.0243472913288981,1172.84909515248,1711.57846157815,1045.74821097447,0.00655741872669116,0.00960763806482736,0.00584612654409012,"Michigan","26","Genesee (West) & Shiawassee Counties",1704
"26_1801",1801,26,155737,91538.5543445825,2705.75029623332,4936,0.0173738436995275,0.587776535727429,0.031694459248605,985.702668151,1519.40793059535,633.581143435065,0.00632584832549203,0.00993052148057383,0.00407301269012548,"Michigan","26","Ingham County (South & East)",1801
"26_1802",1802,26,115080,69176.8739990256,7378.78172803553,8695,0.0641187150507085,0.60111986443366,0.0755561348627042,1247.27088076328,1658.89739906797,1269.70223849847,0.0108878234680833,0.0142088983789819,0.011065550390036,"Michigan","26","Ingham County (Northwest)",1802
"26_1900",1900,26,184598,114763.831180209,3891.37805795658,5570,0.0210802828739021,0.621695961929212,0.0301736746876998,911.241598040827,1601.96284916482,735.576789171117,0.00493360193770152,0.00866506365930362,0.00398145541433683,"Michigan","26","Eaton & Clinton Counties",1900
"26_200",200,26,124288,69857.9475181864,2252.17097152987,3462,0.01812058261079,0.562065102972019,0.0278546601441813,545.435284887217,1111.32691378743,448.33297760179,0.00438952588878837,0.00867654979673857,0.00360776414685055,"Michigan","26","Eastern Upper Peninsula",200
"26_2000",2000,26,189782,119091.488097447,5003.48690708268,6122,0.0263643912862267,0.627517299308929,0.032258064516129,1269.7435961642,1645.56813942659,1077.63779672015,0.00669061553972333,0.008527520074207,0.00567817830201696,"Michigan","26","Calhoun & Barry Counties",2000
"26_2101",2101,26,135061,85221.4169812515,3976.22795995541,5768,0.0294402378181371,0.63098464383687,0.0427066288565907,1048.00880244395,1551.35865248395,973.019419399232,0.00775805723790855,0.0111169305373283,0.00719300711135916,"Michigan","26","Kalamazoo County (Outer)",2101
"26_2102",2102,26,118019,73121.6261046709,3725.29690373166,4894,0.0315652302064215,0.619575035415238,0.0414678992365636,1081.44849623087,1665.28291427836,947.675590863066,0.00914225569340703,0.0138207946953002,0.00802052737936649,"Michigan","26","Kalamazoo County (Central)--Kalamazoo & Portage Cities Area",2102
"26_2200",2200,26,101381,67900.3115983063,5162.70909894024,5883,0.0509238328576384,0.669753815787044,0.0580286246929898,949.489073133546,1007.96038632015,879.049438108516,0.00937185410295464,0.00971322630490285,0.00867670435567851,"Michigan","26","St. Joseph & Branch Counties",2200
"26_2300",2300,26,124922,79322.4489285342,4063.85242523038,6170,0.0325311188199867,0.634975816337668,0.0493908198715999,827.06381253202,1360.59587253385,723.620950153224,0.00667871561846328,0.0106717818074334,0.00582109282033044,"Michigan","26","Van Buren & Cass Counties",2300
"26_2400",2400,26,150421,89417.7537512054,5272.53649518861,7001,0.0350518644018363,0.594449935522337,0.0465427034789025,1009.1258593456,1523.06800935819,991.220096149233,0.00671238528153052,0.0101202479320499,0.00659337668619749,"Michigan","26","Berrien County",2400
"26_2500",2500,26,137443,84998.6229043965,4473.86518167397,6390,0.0325506950639463,0.618428169527706,0.0464920003201327,1066.16731801345,1323.69147678632,838.030646936721,0.00776896371043184,0.00955534760930228,0.00610541425386415,"Michigan","26","Lenawee & Hillsdale Counties",2500
"26_2600",2600,26,149418,89574.2318888871,3839.9489414633,4529,0.0256993731776847,0.599487557649594,0.0303109397796785,1076.05843242828,1670.94701194978,1054.21547536877,0.00720046033202544,0.0111765332031856,0.00705342735839136,"Michigan","26","Jackson County",2600
"26_2701",2701,26,110171,70479.1090531666,2206.71880362518,2774,0.0200299425767686,0.639724692098343,0.0251790398562235,804.511466667816,1402.42264817346,781.737156506624,0.00730720008381814,0.0126331592046714,0.00709741272332948,"Michigan","26","Washtenaw County (West, Northeast & Southeast)",2701
"26_2702",2702,26,109846,61734.6586650039,2385.13672139046,3278,0.0217134599474761,0.562010985060939,0.0298417784898858,643.141275304268,1321.63645252171,554.30551031348,0.00585827254559716,0.0112390255198909,0.00504516900042583,"Michigan","26","Washtenaw County (East Central)--Ann Arbor City Area",2702
"26_2703",2703,26,125783,80556.3776885769,4099.94485209744,5528,0.0325953813480156,0.640439309672825,0.0439487053099385,847.159459606041,1525.93359420837,762.915483668409,0.00675114493029711,0.0118233210876471,0.0060697812561813,"Michigan","26","Washtenaw County (East Central, Outside Ann Arbor City)",2703
"26_2800",2800,26,187241,122626.649087913,4075.94188908186,4945,0.0217684261944866,0.65491344891297,0.0264098140898628,946.458530523129,1425.13217897754,927.499244756747,0.00505498819008364,0.00770505062178001,0.00495383824214006,"Michigan","26","Livingston County",2800
"26_2901",2901,26,136007,85426.5004870221,1091.21959895971,1519,0.00802326055982197,0.628103704125685,0.0111685427955914,335.522279439086,1523.42646811295,337.863537440151,0.00246542948939947,0.0113160904512639,0.00248312301722121,"Michigan","26","Oakland County (West)",2901
"26_2902",2902,26,138636,87897.0152757812,2426.73098892167,2831,0.0175043350134285,0.634012920711656,0.0204203814305087,658.459679858987,1392.15202513996,627.50946922019,0.00475342331613232,0.010122971065059,0.00452990587714934,"Michigan","26","Oakland County (Northeast)",2902
"26_2903",2903,26,169062,102670.559937608,1864.43514415418,3027,0.0110281147990334,0.60729531141006,0.0179046740249139,711.991116517615,1639.5891032394,407.384379602735,0.00420588307629784,0.00959098356628518,0.0024089708054796,"Michigan","26","Oakland County (East Central)--Troy & Rochester Area",2903
"26_2904",2904,26,152068,93657.6616250086,5058.22721561358,6612,0.0332629298446325,0.615893295269278,0.0434805481758161,1187.39900623169,1705.33816731116,1048.77229498461,0.00781369554510511,0.0110440662421055,0.00689985422476194,"Michigan","26","Oakland County (Central)",2904
"26_2905",2905,26,126554,79525.6148538149,1345.34068561626,1698,0.0106305662848765,0.628392740283317,0.0134171974018996,549.255678168191,1520.60609421461,521.350639218819,0.00434193207471326,0.0120479085585902,0.00412075700572485,"Michigan","26","Oakland County (Southwest)",2905
"26_2906",2906,26,155081,79216.3026318407,1147.99936638536,1827,0.00740257908051507,0.510805982885335,0.0117809402828199,609.119733714152,1715.01792264601,508.04709930642,0.00392456129742421,0.0108557925720754,0.00327533086734327,"Michigan","26","Oakland County (Central)--Birmingham & Bloomfield Area",2906
"26_2907",2907,26,167296,99354.5394250721,3246.85054166777,4744,0.0194078193242383,0.593884727818191,0.0283569242540168,932.39693800441,1669.27998689918,754.404104409052,0.00557613709108341,0.00992454097772218,0.00451167089955466,"Michigan","26","Oakland County (South Central)--Farmington & Southfield Area",2907
"26_2908",2908,26,194015,117017.179518526,4036.54967158434,4678,0.0208053484090629,0.603134703597797,0.0241115377676984,1274.3502854396,1813.37693806584,1214.14035662821,0.00656994257569243,0.00937558818779495,0.00625903510122294,"Michigan","26","Oakland County (Southeast)",2908
"26_300",300,26,130898,65204.8657403272,3343.61310048338,4765,0.0255436530770782,0.498134927503302,0.0364023896469006,661.158301770461,1007.51573379725,558.555082119607,0.00505646447131205,0.00765421645454407,0.00427163278099725,"Michigan","26","Northeast Lower Peninsula",300
"26_3001",3001,26,122339,81412.126329056,4819.12027036244,5626,0.039391529032953,0.665463395393587,0.0459869706307882,1226.00942084472,1520.6658167282,1113.73918959628,0.0100191939394452,0.0124453580378449,0.00910419298512869,"Michigan","26","Macomb County (North)",3001
"26_3002",3002,26,171082,116912.643705632,3133.25759910958,4053,0.0183143615290304,0.683371971952818,0.0236903940800318,875.795809535533,1944.71104696147,715.590429697579,0.00511964208193568,0.0113423009627655,0.00418396722594562,"Michigan","26","Macomb County (Central)",3002
"26_3003",3003,26,131506,84606.4149046446,4048.14655971108,5910,0.0307829799378818,0.643365435072503,0.0449409152434109,1007.65177516839,1791.27823550718,751.426145493921,0.00766031639098725,0.0135661907476664,0.00571397176342396,"Michigan","26","Macomb County (Southwest)--Sterling Heights City",3003
"26_3004",3004,26,153831,91366.1327522658,5524.60196718738,7180,0.0359134502615688,0.593938365818761,0.0466745974478486,1135.47708034993,2165.89052144725,1125.71972617952,0.00737554479914842,0.0140357617626724,0.00731201163232485,"Michigan","26","Macomb County (Southeast)--Mount Clemens & Fraser Area",3004
"26_3005",3005,26,139192,85577.8892027779,3980.23341578474,5235,0.0285952742670896,0.614819021228073,0.0376099201103512,1081.36369922427,1438.05870199103,894.948080055169,0.00776282282102318,0.0102668017665704,0.00642414755924669,"Michigan","26","Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area",3005
"26_3006",3006,26,141972,85867.092462943,5543.73608409238,9100,0.039048094582681,0.604817093954745,0.0640971459160961,1296.03136536119,1687.42616420761,1131.15947193968,0.0091227836356098,0.0119894610339868,0.00796139418224611,"Michigan","26","Macomb County (Southwest)--Warren & Center Line Cities",3006
"26_3100",3100,26,157819,98587.8564496982,1894.62532248847,3148,0.0120050521324332,0.62468940019705,0.0199469011969408,822.767129873332,1517.07874589885,571.736020546408,0.0052105753837447,0.00961349976568096,0.00361902683378379,"Michigan","26","St. Clair County",3100
"26_3201",3201,26,190736,120617.595280434,2879.63461470798,4609,0.0150974887525584,0.632379809162579,0.0241642899085647,943.167668020909,1630.36664146743,630.260599872596,0.00494685469715902,0.00849524573089171,0.00330356071352926,"Michigan","26","Wayne County (Northwest)",3201
"26_3202",3202,26,139944,90740.4674625118,3454.33123896587,4395,0.0246836680312544,0.648405558384152,0.0314054193105814,1091.0703460364,1487.8543588011,922.218463492309,0.00780087234826731,0.0105812342175751,0.00659343429712967,"Michigan","26","Wayne County (North Central)--Livonia City & Redford Charter Township",3202
"26_3203",3203,26,150283,91619.8825829878,10433.2836837474,14164,0.069424244151018,0.609649012749198,0.0942488505020528,1486.88948815976,1626.63017812732,1235.18316431755,0.00988298966387751,0.0107779044561851,0.00821281859096762,"Michigan","26","Wayne County (Central)--Dearborn & Dearborn Heights Cities",3203
