"PUMA","STATEFIP","tot_persons_point","essential_point","crowd_essential_point","crowd_point","crowd_essential_point_perc","essential_point_perc","crowd_point_perc","crowd_se","essential_se","crowd_essential_se","crowd_perc_se","essential_perc_se","crowd_essential_perc_se"
3005,17,146756,105704.780354615,16070.8875642404,19239,0.109507533349508,0.720275698128969,0.131095151135218,2299.21188671249,1770.07279294229,2148.11725642564,0.015663085439886,0.0122371896774498,0.0146420837042745
1001,17,148948,93180.8778442504,4302.68645104845,5455,0.0288871717045442,0.625593346968407,0.0366235196175847,804.187602490862,1082.77181997017,673.260630906474,0.00540966225144173,0.00710606301585252,0.00452559651522581
3520,17,136662,95554.6460589603,8574.95526597163,9707,0.0627457176535659,0.699204212282568,0.0710292546574761,1156.68746859296,1648.68249869449,1138.7320880718,0.0082766291394329,0.00858277843014472,0.00814924650673588
3531,17,128414,65501.5964038962,6223.63364566007,7464,0.04846538263476,0.510081427289051,0.058124503558802,1568.13492723043,2219.21815690028,1561.21268421057,0.012107577643388,0.0136863669388593,0.0120521420882003
1701,17,179264,106972.801506193,3780.3433015046,5639,0.0210881342684789,0.596733317934402,0.0314563995001785,964.567778852269,1854.80097586068,717.17888907727,0.00538572023160165,0.0103122784946214,0.00400442146177442
3307,17,136813,97244.6983118581,11212.5989856149,13393,0.0819556546937417,0.710785512428338,0.0978927441105743,1524.15971932078,1323.93176974584,1364.99090637905,0.0111630769719562,0.00966052508385463,0.00999162362872935
3522,17,134523,90682.2112777699,9138.66574494096,10564,0.0679338532811561,0.674101910288723,0.0785293221233544,1186.90187041726,1701.57422188272,1154.82112894683,0.00874106051944297,0.0102989248129083,0.00854852545804669
3527,17,152664,114108.991561715,15255.0698942758,17318,0.0999257840373353,0.747451865283987,0.113438662684064,1724.00697504389,2247.87827022687,1738.19492247868,0.0113870010828369,0.011260281075562,0.0114691905718695
3414,17,165013,99542.7470062848,5664.77164624949,8081,0.0343292446428432,0.603241847650093,0.0489718991837007,1523.04033104839,1734.64113416674,1263.83262557041,0.00923464890581035,0.0104806060035222,0.00766334248246599
1300,17,193546,115325.135394086,5172.51338802279,7323,0.0267249821128971,0.595853881733983,0.0378359666435886,1014.86272470714,1563.03097684765,850.212599331314,0.005246943635829,0.00804717201774179,0.00439225498283896
3209,17,120159,81240.545784992,6107.48127132061,7377,0.0508283297241207,0.676108704175234,0.0613936534092328,1066.40168323198,1333.27935058114,1058.08164866817,0.00887853753650241,0.0109654627302085,0.00880302705478317
3007,17,116005,75186.3945784988,5300.57693258591,5715,0.0456926592180157,0.648130637287175,0.0492651178828499,1108.37186900426,1390.63045004306,1077.33845773436,0.00953038383039548,0.0118057349205347,0.00926438685508817
104,17,122511,76156.3087155353,2786.75978246114,3156,0.0227470168593934,0.621628333092827,0.0257609520777726,639.150569114978,1005.08473204714,607.304589468069,0.00521576003928092,0.00825436334791662,0.00495601749011494
2100,17,193881,113106.202621573,9684.62217125513,16737,0.0499513731167837,0.583379509191581,0.0863261485137791,1584.66398646527,2006.04765450497,1157.65389908432,0.00817665180217452,0.0102281200973873,0.00598528257746161
3107,17,125366,84773.5234894996,2048.75319374,2268,0.0163421756595887,0.67620825015953,0.0180910294657244,685.603383888965,1288.40184228721,635.710368621675,0.00547090221713327,0.0101553054606642,0.00507341847655202
800,17,129568,73922.8925431492,4327.54142965563,5816,0.0333997702338203,0.570533561860561,0.0448876265744628,631.23145517314,985.722181238675,608.884411972074,0.00486892283536388,0.00748257670585922,0.00469482682521125
3421,17,172023,98515.8179746696,8400.64660851806,10574,0.0488344384676355,0.572689802960474,0.0614685245577626,1535.0324589402,1878.87036885556,1445.06799480705,0.00894900648478797,0.010908731457244,0.00842431721134645
3008,17,139333,100430.375123619,12708.4011222193,14347,0.0912088386973604,0.720793890346287,0.102969145859201,1826.44204671268,1686.05154019706,1810.46215617656,0.0129800362264284,0.0107557859371602,0.0128518107056192
401,17,131842,82746.5620565513,4081.45353390005,5104,0.0309571573087487,0.62761913545419,0.038713004960483,694.267923787352,981.426979271404,562.567145463102,0.00526658636845685,0.00756321311690877,0.00426753107733433
1205,17,142703,88054.2374359176,3095.37589147044,4749,0.0216910358679946,0.617045454096393,0.0332789079416691,873.440925306343,1522.77068416689,656.512339674168,0.00612099190669286,0.0106813372440666,0.00460152620405622
3202,17,115225,70301.0824640585,3617.31942795745,4897,0.0313935294246687,0.610120047420773,0.0424994575829898,951.989495740368,1192.42681510873,789.224399836499,0.00827078624402393,0.0101099547711539,0.00685367052114044
105,17,140451,85219.6892005663,4245.30027834835,4895,0.0302262018664755,0.606757439965299,0.0348520124456216,739.2012919361,1239.04012311923,767.663398471805,0.00526103763584333,0.0086193726462414,0.00546530258288243
3420,17,184788,117578.637164522,9888.34686924383,12275,0.0535118452997155,0.636289354095082,0.0664274736454748,1557.3265714037,1746.43129460098,1472.70645451495,0.00841713365969991,0.00920283933163877,0.00797208946350456
3501,17,161171,86571.4733233644,11104.9204198302,16065,0.0689014799177907,0.537140511155012,0.099676740852883,1561.15492504748,2072.68880386952,1291.77176460002,0.00943534304947958,0.0109164339300589,0.00787589795671708
3205,17,123883,73427.2702015153,3538.35555373001,4790,0.0285620751332306,0.592714659812204,0.0386655150424191,801.102552735915,1211.45086673141,750.21336832271,0.00646496218106131,0.00958675557492695,0.00605383852001808
3521,17,187861,125867.601459322,16200.1026634378,20231,0.0862345173476018,0.670003893619867,0.107691324968993,2390.47315400111,2593.72835286321,2075.5718851007,0.0124705352631235,0.0103565316531343,0.0108300337700558
3009,17,123325,76280.1164803056,2518.62180904655,3664,0.020422637819149,0.618529223436494,0.0297101155483479,1134.83646398942,2168.09345347585,849.796171500216,0.00921755135362427,0.0174781851197031,0.00689889523754261
3422,17,128117,87213.9101951611,7333.38941668971,9004,0.0572397840777548,0.680736437749566,0.070279510135267,1037.75384846311,1559.74101951502,991.071168937953,0.00812485227385269,0.011465441975153,0.0077366592191616
700,17,100850,62829.2734595515,2722.74258497807,3502,0.0269979433314632,0.622997257903336,0.0347248388696083,647.248097718332,928.882524872786,541.007968121616,0.00640613525250084,0.00914646756849945,0.00536750677790206
3417,17,121970,89952.1750859058,14954.9531635778,16690,0.122611733734343,0.737494261588143,0.136836927113225,1867.13499779743,1515.92859924854,1899.0975856461,0.0152151451097972,0.0119883164936809,0.0154817430692046
3102,17,131554,90229.0618092385,8570.44758238249,10040,0.0651477536401971,0.685870910874914,0.0763184699819086,1341.63074279028,1426.38822166734,1294.63681570242,0.0101858544321696,0.0106937743785809,0.00982294847513424
3528,17,133627,72270.7958592008,7665.47737826509,11638,0.0573647345092316,0.540839769352008,0.0870931772770473,1284.97536941375,2261.2543655611,1085.97806188723,0.00947505067186972,0.0137892218579487,0.00805686872094776
3308,17,116325,69957.8618630915,2744.19110573612,3603,0.0235907251728873,0.601400058999282,0.0309735654416505,723.07236843901,1524.19416155689,651.899289341523,0.00621691696559923,0.0130650015991259,0.00560387750220357
3401,17,126615,79791.0628422244,8439.58271561913,11192,0.0666554730136171,0.630186493245069,0.0883939501638826,1383.28502124472,1645.54878250755,1248.0426599015,0.0109326777578501,0.0130254032811967,0.0098646799625778
3408,17,189997,133955.945874492,15340.6029498171,17835,0.0807412903878331,0.705042426325112,0.093869903208998,1819.84570774558,1675.61609865371,1739.7982034243,0.0095723597587209,0.00868929188878953,0.00915061389885348
3207,17,116719,81737.7998008363,7483.64503066866,8861,0.0641167678841377,0.700295579989858,0.0759173742064274,1320.29515639496,1306.5897266878,1269.03088556419,0.0112996899510804,0.0108941093593474,0.010855239225021
2801,17,193545,115315.911135362,8347.87117871156,12047,0.0431314225565711,0.595809300862136,0.0622439226019789,1258.91262603884,1803.9033268369,1100.83986765299,0.00649893751153716,0.00923667737014338,0.00568638969253275
2501,17,140107,88607.4174651744,2590.57023874607,3533,0.0184899415357267,0.632426770005599,0.0252164417195429,556.414189251137,1066.81905507711,434.648974902839,0.00396734631778204,0.00753457966922234,0.00309991341832336
3525,17,145687,62578.3628091944,5068.25681259274,7284,0.0347886689450173,0.429539786042642,0.0499975975893525,1288.51821873034,2147.10165967277,1206.52151798949,0.00879922954681531,0.0137055220015159,0.00826864389244156
2601,17,99433,66467.9024748242,3491.69008674731,3982,0.0351160086364418,0.668469245369487,0.0400470668691481,801.964057798104,1344.03670535745,801.81265978183,0.0080785260530109,0.0124781527711969,0.00808105617103547
3601,17,134632,91706.9416437846,4447.43273988511,5163,0.033033994443261,0.681167490966372,0.0383489809257829,1081.19461707872,1713.89882489232,962.221936968867,0.00803270504438178,0.0125752954049806,0.00714666456886796
3310,17,132841,72712.8573357112,2650.34707508916,3673,0.0199512731392353,0.5473675848248,0.0276495961337238,829.933069590554,1297.79409441193,771.907619032913,0.00625184969979297,0.00979194942663637,0.00581359113364817
600,17,95256,58244.3770674231,3175.03392182121,3509,0.0333315898402327,0.611451006418736,0.0368375745359872,593.017242582372,1001.6065039261,601.182032833851,0.00622405046451164,0.0104581383653082,0.00630671399187054
3415,17,126807,81052.3491171638,8234.83554120751,9721,0.0649399129480826,0.639178823859596,0.0766598058466804,1279.24137675421,1379.70684264361,1221.19400995151,0.0100767410166137,0.0102474003134356,0.00962524521463475
2300,17,105529,67843.5210902567,3304.67557428158,4805,0.0313153310870148,0.642889832086504,0.0455325076519251,688.340794955522,1077.46892922464,599.56018909439,0.00652562000751737,0.0103169478485123,0.00568716646814185
3418,17,108849,73751.1587227388,6754.6394852076,7775,0.0620551358782129,0.677554765985344,0.0714292276456375,1072.7136850064,1313.74353613075,954.482841894293,0.009798729387177,0.0110132735141105,0.00870204168727095
2000,17,165746,102236.039624977,2810.15199037745,3819,0.0169545689813175,0.616823571156932,0.0230412800308906,671.313376896364,1589.67827309572,641.317823194477,0.00404327374034314,0.00957531981017123,0.00386364081789309
300,17,104733,63632.1212580849,1292.10742032069,1842,0.0123371565821727,0.607565153849168,0.0175875798458938,400.631376704322,1077.19300425833,323.804825189321,0.00382199102700319,0.0102619248036015,0.00309001838238477
3419,17,121232,77502.0631915764,6774.06287237185,8678,0.0558768548928653,0.639287178233275,0.071581760591263,1556.3884797826,1356.75349943559,1403.05736544539,0.0128005938056546,0.0108898807771545,0.011534314967131
3413,17,166658,97391.6400916523,7278.34695816227,8639,0.0436723527113146,0.584380228321787,0.0518366955081664,1283.8545088911,1835.14795412642,1165.59132411361,0.00769919821105092,0.0109449718048613,0.0069882366267142
3532,17,131265,74305.3335472071,6486.26192108615,10603,0.0494134911902346,0.566071180796154,0.0807755304155715,1367.29398813862,1966.13698153523,968.416118539989,0.0103866791305404,0.0125778645470722,0.00741646019708372
3416,17,142369,65245.9155776688,1229.10752020329,1612,0.00863325246509624,0.458287377010928,0.0113226896304673,448.471459515542,1426.20564148781,389.540026747607,0.00314903827813839,0.00999823372876915,0.00273489851678018
3529,17,176076,77641.8719896002,6004.77748770479,10215,0.0341033274705513,0.440956586869308,0.0580147209159681,1404.38310300288,2152.11949318105,1132.41509726054,0.0079083890295019,0.0102660706126179,0.00643700623322806
3410,17,174732,108707.548632452,5174.92578756954,6522,0.0296163598400381,0.622138753247557,0.0373257331227251,1373.55174638599,1905.60306797183,1133.02310293182,0.00785000629554601,0.0108905816790463,0.00647701630079622
3407,17,174655,113183.023510726,10328.2255292094,12585,0.0591350120478052,0.648037694373053,0.0720563396410066,1393.80637105733,1769.37033024905,1185.37464343393,0.00798479691001049,0.0100563698592091,0.00679102607768493
3530,17,130916,85057.5380079062,5466.52163969638,6165,0.0417559476282225,0.649710791713054,0.0470912646277002,1101.65967975596,1885.29762933579,1078.66903119526,0.00836628229436852,0.0125505723766827,0.00822152549739363
3412,17,108531,66239.6999852427,2716.23524715565,4345,0.0250272755908971,0.610329767395884,0.0400346444794575,1056.05586973417,1659.42544768134,658.646268028742,0.00973940417442449,0.0150092319753207,0.00606963156948298
3309,17,141214,85761.5802659457,6175.92040866091,7336,0.0437344768129287,0.607316415270056,0.0519495234183579,1113.6490695008,1651.8339633848,1038.67059946335,0.00789572055515406,0.0117537461808257,0.0073565647827152
3106,17,172798,120197.272386057,5480.90361903976,6744,0.0317185593527689,0.695594117906787,0.0390282294933969,1176.29464846186,1654.26728593624,986.967725368817,0.00681059345600734,0.00958221555683539,0.005715389244244
3700,17,174459,119631.190389526,4767.88721163273,7096,0.0273295571545906,0.685726677268159,0.0406743131624049,1133.35786493058,2263.2986085399,1030.74796529382,0.0064931389885619,0.0129884133075154,0.00591086445488095
1105,17,113707,68440.7063496313,4258.31018914303,4941,0.0374498508371783,0.601904072305411,0.0434537891246801,1101.49679981378,1419.65667635919,1019.70367663,0.00968765473651881,0.0123575798727593,0.00896780606242702
1700,18,98987,61268.0423477206,2775.61131213701,3720,0.0280401599415783,0.618950390937402,0.0375806924141554,736.348932232539,1079.58718990206,681.76068304961,0.00742274906793376,0.0100588112610597,0.00686999438348404
500,18,200048,141022.086934434,8247.54839729063,10693,0.0412278473031004,0.704941248772464,0.0534521714788451,1296.75292557989,1739.68077602457,1330.32386238404,0.00648034980421564,0.00855265271528416,0.00665195612332882
3000,18,106533,72037.6019330522,4226.95134412404,4901,0.0396773895799803,0.676199881098366,0.0460045244196634,727.802033522853,1136.35601939583,740.053167069849,0.00683800121391239,0.0109012408571159,0.00695071420934629
103,18,114830,73177.9764947801,2271.21507011233,3264,0.0197789346870359,0.637272285071672,0.0284246277105286,614.960567841549,1235.41263994406,523.396390724441,0.00534606746743655,0.010286351946244,0.00454818668712363
401,18,104579,62608.9348382826,4134.40737585267,5992,0.039533820134565,0.598675975466227,0.0572963979384006,988.927550430263,1443.84499679636,730.631309923573,0.00945095977380431,0.0135300312947572,0.00697434488595802
300,18,102284,63581.4035537773,3923.02431556643,5386,0.0383542324856911,0.621616318816015,0.0526573071057057,928.534409701655,1099.96457491877,794.537120167195,0.00907176483384041,0.0109748247868174,0.00776865369608237
1600,18,99778,61384.9482753472,3314.11733508521,4461,0.0332149104520557,0.615215260632075,0.0447092545450901,782.027141472724,1135.22232155841,623.173109723791,0.0078365501928263,0.0113359249485596,0.00625201856868722
1001,18,131170,82582.8521215232,2402.21959895971,4177,0.0183137882058375,0.629586430750349,0.0318441716855988,793.349008948773,1449.35584772302,575.902540922767,0.00604455109451821,0.0107722014117249,0.00438313610554054
3400,18,136937,89396.7508519876,4564.67278904894,5191,0.0333341083056364,0.652831235181051,0.0379079430687104,757.50379537003,1188.09937209481,768.371425697872,0.00554490174118182,0.0087151287329423,0.005621369486349
1100,18,121036,82104.90480021,5067.971672104,5737,0.0418716057379953,0.678351108762765,0.0473991209227007,791.0008217442,1143.06213544287,731.958032253745,0.00652965772949987,0.00930441104234764,0.00604434627066684
1300,18,133136,85713.6418243871,3217.10431995548,4423,0.0241640451865422,0.643805145297944,0.0332216680687417,842.403050801693,1215.60194332808,745.976047715061,0.00632915954398543,0.00913651615396091,0.00560154598451174
101,18,109240,66903.7237270085,7996.5827000446,10500,0.0732019653976987,0.612447123096014,0.0961186378615892,1234.84337063451,1392.0817518747,1175.73507422718,0.0112946348410199,0.0126881988419312,0.0107574975749255
1400,18,125056,78103.3405722453,3097.42134441658,3731,0.024768274568326,0.624546927554418,0.0298346340839304,680.834708280945,1088.39219863838,600.372020402554,0.00542766446695929,0.00827017366903679,0.00479285335014855
3100,18,115852,78130.2395000952,4715.17767188177,5805,0.0407000109785051,0.674396984947133,0.0501070331112109,667.159388752043,1022.41263281453,620.619910331519,0.00574565457148243,0.00873005073228798,0.00534863932780768
2500,18,116845,78139.4102330958,2534.01464782064,2800,0.0216869754616855,0.668744150225477,0.0239633702768625,661.773752879336,1225.0627354781,642.452177534474,0.00566589976862232,0.0103796651235934,0.00550051958877193
104,18,132787,89851.6873689769,2667.33278455559,3197,0.0200873036107118,0.676660270726629,0.024076152032955,870.571191804553,1558.72597625387,804.257496246564,0.00655772943618358,0.011796736049125,0.00606265536562062
1200,18,173114,115010.793120661,6853.40984007176,7591,0.0395889982327932,0.664364483061227,0.0438497175271786,1342.58459696214,1743.95702217218,1269.80238031889,0.00775179940757706,0.00963696770159351,0.00733487455821813
1803,18,123556,78724.134678212,998,1769,0.00807730907442779,0.63715347436152,0.0143173945417463,635.03873897582,1727.70523772668,489.735847166613,0.00514131142419087,0.0138326150904318,0.00396276785217609
900,18,130206,89553.522540179,5082.32393499712,5755,0.0390329472911933,0.687783378186711,0.0441991920495215,824.536142324883,1142.20081052277,698.188174999435,0.00632992973501293,0.00873618601904686,0.00535567431121942
2000,18,108379,65153.2542417061,2195.19060916634,3192,0.0202547597704937,0.601161241953756,0.0294522001494755,744.823737537949,1210.45690081318,673.433668765562,0.00687722749584163,0.011064644400268,0.00622259653281766
102,18,124303,72738.5538803291,7621.70496841952,10483,0.0613155351714723,0.585171346470553,0.0843342477655407,1358.61289556665,1649.38851770178,1246.8813848389,0.0109022760619195,0.0129036687251247,0.009998308299234
1500,18,102450,65230.1381225313,2302.28968469617,3245,0.0224723248872247,0.636702177867558,0.0316739873108834,557.339349050469,784.615137021682,431.009676170033,0.00544185991915233,0.0075519924940948,0.0042069825383554
3500,18,142360,91630.7202590193,2996.40127253525,3700,0.0210480561431248,0.643654961077685,0.0259904467547064,762.600321269274,1246.47615257627,715.324945828443,0.00535780222910783,0.00874338997661488,0.005025085190408
402,18,152418,95297.4869620268,2800.91059635327,3426,0.0183765080000608,0.625237747260998,0.0224776601188836,611.073522581367,1233.18723000969,552.650052645114,0.00401861821939969,0.00796615392206981,0.00362811271816486
2600,18,110330,68377.2046586347,2221.97752407029,3261,0.020139377540744,0.619751696353074,0.0295567841928759,574.118367586337,1223.15909717048,538.374284557941,0.00520761612520185,0.0108653253299635,0.00488156490603242
2303,18,123802,73820.8439940473,2618.70047116522,4543,0.0211523276777857,0.596281513982386,0.036695691507407,1026.44006157203,2010.91218770481,712.119065935235,0.00829495556735618,0.0162427737525137,0.0057508823775936
1002,18,122749,80607.2952326287,5241.92660643236,5618,0.0427044343044127,0.656683926000445,0.0457681936309053,880.246925583952,1333.85036666854,835.494981734597,0.00722571728286639,0.0101610563396043,0.00685046343427575
1802,18,129834,71763.9685772636,896.616091102649,1390,0.00690586511316488,0.552736329291738,0.0107059784031918,400.254918770526,1337.78642055644,319.946797960949,0.00308288546574319,0.0102904144685128,0.00246413987238593
3200,18,119217,79792.0468488796,4253.68892535212,5653,0.0356802211542995,0.669300912192721,0.0474177340479965,855.474429775665,1050.58583074707,628.605624958998,0.00717659545861069,0.00900718986241869,0.0052765835341959
2302,18,109003,60555.8384572081,2349.67469760455,3446,0.0215560553159505,0.555542860813079,0.0316138087942534,936.490950303312,1511.02763114332,811.884525405463,0.00859614752033194,0.0127462020533249,0.00744727123442811
200,18,164073,103261.266453628,3189.60078124472,4673,0.0194401320219946,0.629361725900225,0.0284812248206591,880.269390584496,1884.56145763572,630.761026678791,0.00536237078887365,0.0114987597298151,0.00384472692624751
2305,18,141669,80032.7435418205,3752.11745987881,5747,0.0264850987857528,0.56492770854471,0.0405663906712125,947.798818315364,1454.61457069922,683.859413083933,0.0066880795392312,0.0102585118603189,0.00482616250637943
1003,18,110428,71862.6542047663,1631.34423082545,2247,0.0147729220018967,0.650764789770405,0.0203481001195349,660.816956501572,1334.30391448405,576.321357832491,0.00598251565158188,0.0114343961061118,0.00522047456029898
2700,18,159166,105011.677475242,7524.18038532458,8748,0.0472725354995701,0.659761993611967,0.0549614867496827,975.610398673569,1294.0160391519,937.60012969606,0.00613551842451778,0.00828161151477108,0.00589515747052558
2306,18,160339,106273.023329016,5009.24050512535,5247,0.0312415601015682,0.662802083891108,0.0327244151454107,1104.08991934534,2012.6018815754,1097.52451733424,0.00688831250921714,0.0125281436526068,0.00684697787507462
600,18,160670,115030.462111467,6852.62416557349,8276,0.0426503028914763,0.715942379482585,0.0515093047862078,1149.91684481966,1301.71536034761,1044.71372890797,0.00715363924231745,0.00797616684907139,0.00650093157898887
2307,18,141860,95777.9116390304,4273.67083482766,5629,0.030125975150343,0.67515798420295,0.0396799661638235,1182.57240793112,1450.85130445581,1025.804031529,0.00833621150099873,0.0101413244145122,0.00722941634975397
2900,18,124158,80870.2753421564,4016.77172948436,5416,0.0323520975650732,0.651349694277907,0.043621836691957,863.165800990748,1115.97810447492,770.82322606764,0.00695027757422979,0.00905724899272199,0.00620619435536109
2301,18,106563,70435.6466184082,5284.36477654996,7502,0.0495891142005195,0.660976573655098,0.0703996696789693,1419.36418864222,1939.47838056684,993.14606979511,0.0133685106711248,0.0170406173969205,0.00933561355819643
3600,18,113946,75511.5816309183,1428.94016876117,2010,0.0125405031221909,0.662696203736141,0.0176399347059133,503.350325320248,1246.51804571772,411.960423137129,0.00441906452453688,0.0110525702004432,0.00361610881712067
2100,18,115936,76296.6245314436,3749.89615716186,4862,0.0323445362714071,0.658092607399286,0.0419369307203975,819.926155211553,1146.86609239769,616.826851615859,0.00706829531506852,0.00985658921262961,0.00532018616943649
2400,18,149147,99596.9600593564,3128.87382658902,4295,0.0209784563322696,0.667777159844693,0.028797092801062,986.392949082667,1680.65864393988,920.204453852434,0.00661910974624379,0.0112022568646811,0.00617747631500876
700,18,101746,67206.3553027767,3233.16450336347,3871,0.0317768217262936,0.660530687228753,0.0380457216991331,594.902723140515,1134.97446258999,594.957926792221,0.00584798790179707,0.0112995656743113,0.0058468935740377
2304,18,144655,96516.8365974574,11099.3155446578,13278,0.0767295672092761,0.66722088138991,0.0917908126231378,1724.60383856699,1935.12920166702,1778.71768792868,0.0119464699023926,0.0133345122442169,0.0123084842062488
2200,18,158262,109131.96335064,3293.39034183037,3786,0.020809735387082,0.689565172629184,0.0239223565985518,919.137122523076,1936.94306856064,876.017423023343,0.00580469730184756,0.0122427398714746,0.00553270523506408
1900,18,123366,75551.3258045007,3010.43798664681,3975,0.0244024932854013,0.61241610982362,0.0322211954671465,707.126155646926,1351.04148546011,603.806723960432,0.00572061055404138,0.0109657089363531,0.00489005700306574
1801,18,124823,78314.6274607549,1975.74740393627,2475,0.0158283922348948,0.627405425768928,0.0198280765564039,602.63720429459,1562.05417610532,535.663057182678,0.00482896505250677,0.0121389950343072,0.00428969551727763
3300,18,174701,106660.629717295,6343.00716513712,7534,0.0363077896814393,0.610532450972205,0.0431251109037727,1125.37993584389,1631.171146938,1041.91790546537,0.00644059109408984,0.00926537463973063,0.00596223166873504
800,18,123036,82592.0407346209,5726.30525083571,7324,0.0465417052800457,0.671283532743432,0.0595272928248643,992.554456944303,1149.62275704741,893.693721317065,0.0080698878832928,0.00914712688124434,0.00726169678492722
2800,18,130384,72531.2990667357,3120.76123417685,4658,0.0239351548823234,0.556289875036321,0.0357252423610259,813.75564514171,1435.39867225022,765.60174934025,0.0062294772623983,0.0110687148560254,0.00586804364697035
700,19,149554,99949.376532248,1883.70584075669,2908,0.0125954895272389,0.668316304025623,0.0194444815919333,592.178858116363,1301.25525606328,497.704788944839,0.00396777393906834,0.00861703060172856,0.00333314227394783
800,19,126113,85942.6721855911,1376.48127464335,3458,0.010914666010985,0.681473537110298,0.0274198536233378,841.323748624749,1225.04296769638,415.226586635663,0.00667186397335719,0.0096308565109606,0.00329109380819041
600,19,123808,76390.6248985047,2530.69375813326,3487,0.0204404703907119,0.617008795057708,0.0281645774101835,467.518395360011,1181.59992213015,372.037689820378,0.00377701861103565,0.00971746715240731,0.00300804125828906
2200,19,120587,78800.5673708746,5215.27645926556,5660,0.0432490770917724,0.65347481379315,0.0469370661845804,1046.44187607339,1232.82789473975,967.426878969876,0.00867016890033469,0.00991307078944354,0.00801546335239788
1900,19,116264,75553.9382366822,5762.71929392419,6651,0.0495658096566795,0.649848089147821,0.0572060138994014,735.01465971775,996.536405264933,754.782521177376,0.00630139402102555,0.00840912582586402,0.00647717357632517
100,19,113780,75808.7505656933,2947.78194190609,4528,0.0259077337133599,0.666274833588445,0.0397960977324662,754.584554572912,1262.87903805468,559.528406236572,0.00663111032508738,0.010960511487695,0.00491459770857411
1700,19,196662,126847.672456443,15976.343149907,20599,0.0812375708062918,0.645003470199853,0.104743163397098,1995.45687750951,1775.17247387561,1793.35889875115,0.0101310799266444,0.00876336913927635,0.00911978780564408
1400,19,150399,97574.9880043971,3489.2523634061,4000,0.0231999705011742,0.648774180708629,0.0265959215154356,868.861122389534,1505.40970774125,794.921104830922,0.00577755002083376,0.00983011628161188,0.00528682813893276
400,19,112353,74637.1538694521,1731.62276001659,2851,0.015412341103634,0.664309398676067,0.0253753793846181,490.002806114414,1017.7734584658,396.778778919162,0.00434577065374804,0.00902629531964584,0.0035222582083475
1200,19,113975,75492.6001679248,3715.3603127828,5452,0.0325980286271796,0.662361045561964,0.0478350515463918,695.057731415168,1179.13172287135,455.913434690581,0.00611182371080943,0.0103811489473063,0.00400641591388687
900,19,168997,106869.455711007,5115.10825973523,6303,0.0302674500715115,0.632374868849782,0.0372965200565691,1146.35840817783,1687.69221052416,1072.97088307968,0.00678301364621445,0.0100489064685231,0.00635089085552109
2300,19,101857,67489.6313149275,1535.30780854189,2064,0.0150731693309432,0.662591980079204,0.0202637030346466,429.51955717988,1061.94690226844,360.844504331064,0.00421503239128216,0.0102277805096707,0.00354165706026264
2000,19,124189,84957.9912654089,3975.6956325263,4479,0.0320132671373979,0.684102386406275,0.0360659961832368,815.718425683765,1610.94143702327,769.167137959876,0.00657182780731124,0.0130370792193037,0.00619607325431811
1800,19,100807,64790.8406360683,2885.7378775277,4074,0.0286263640176545,0.642721642704061,0.0404138601486008,660.434856742132,892.088229409442,529.574878637625,0.00655371893765347,0.00889739403306683,0.00525475860785623
500,19,127787,82629.521150078,3530.38559462121,4189,0.0276271106968722,0.646619148662055,0.0327811123197195,761.15954306571,1648.4489064146,762.312718905866,0.00596175608277438,0.0129418356641026,0.00596930634959075
200,19,110489,72177.1446143683,1784.69560682353,2034,0.0161526994254951,0.653251858686098,0.0184090723963471,429.884519377007,1032.63544814394,389.441564790171,0.00389138812348447,0.00933417000850285,0.00352386568036969
1000,19,217227,149168.393397983,5340.20713735781,6597,0.0245835330661373,0.686693612663175,0.0303691530058418,1223.94062355982,2459.66888881942,1065.79921395864,0.00562875347125354,0.0112168066346147,0.00490180717768543
1100,19,138889,89030.7577222936,6419.03384850211,7023,0.0462170067356098,0.64102094278376,0.0505655595475524,1262.48550486728,1779.73735643275,1159.02769286777,0.00907097066543358,0.0128734158756143,0.00833096840994767
1500,19,192166,119736.723362091,6017.58769131166,7382,0.0313145285394485,0.623090054234831,0.0384147039538732,1271.2291492882,2625.37516484841,1181.12609325781,0.00661497607522072,0.0134364504761396,0.00614417406531669
1600,19,139449,92107.1729552802,5483.57038273753,6945,0.0393231244593904,0.660507948822008,0.0498031538411893,1822.65379323666,1754.01974161126,1954.41770969983,0.0130628109655924,0.012518178684027,0.0140182879592036
2100,19,174949,113675.267024879,3287.16182528762,4901,0.0187892575852827,0.64976231373074,0.0280138783302562,849.060745765578,1132.78516692567,566.472627905312,0.00484583521168354,0.00662870307806022,0.0032299305617718
1300,19,112114,68972.4894035328,1999.15011086761,2863,0.0178314047386375,0.615199612925529,0.0255365074834543,820.382624145587,1468.38717426318,637.610014595747,0.00733296900073001,0.0128872773617222,0.00569275408568356
200,2,158042,102271.197681844,10597.5701245507,14555,0.0670554037822269,0.64711404362033,0.092095772009972,1118.14820126851,1392.30354155864,1069.16353477798,0.00707941200136658,0.00881189179382785,0.00678740763818584
101,2,129928,85656.5319645389,11432.4606035522,17342,0.0879907379745104,0.659261529189543,0.133473924019457,1953.96092591433,2434.56405443313,1752.41087873509,0.0151136501589708,0.0180144133228748,0.0135514393216214
102,2,158746,103983.906071056,9334.40251924505,13538,0.0588008675446629,0.655033235930705,0.0852808889672811,2226.62362109091,2111.11652204007,1777.35210457933,0.0139927269057361,0.0123388411544463,0.0111985959745737
